frame_idx,camera_id,t_arrival,t_inference_start,t_inference_end,gpu_mem_before_mb,gpu_mem_after_mb,num_persons,avg_confidence,wrist_keypoints
513,FF-34-CAM-4,33852.387921478,33852.390993956,33852.554956467,38.3330078125,38.3330078125,0,,0
515,FF-34-CAM-4,33853.501889569,33853.503298461,33853.698689024,38.3330078125,38.3330078125,0,,0
517,FF-34-CAM-4,33854.796995286,33854.799769856,33854.940804775,38.3330078125,38.3330078125,0,,0
519,FF-34-CAM-4,33856.000317057,33856.009565512,33856.17854033,38.3330078125,38.3330078125,0,,0
521,FF-34-CAM-4,33857.292766153,33857.298013882,33857.630765522,38.3330078125,38.3330078125,0,,0
523,FF-34-CAM-4,33858.488829986,33858.491459713,33858.630499749,38.3330078125,38.3330078125,0,,0
525,FF-34-CAM-4,33859.528148353,33859.536576305,33859.705733166,38.3330078125,38.3330078125,0,,0
527,FF-34-CAM-4,33860.729166603,33860.734745938,33860.8659094,38.3330078125,38.3330078125,0,,0
529,FF-34-CAM-4,33861.878990886,33861.885076298,33862.05907503,38.3330078125,38.3330078125,0,,0
531,FF-34-CAM-4,33863.057088244,33863.059462037,33863.176195296,38.3330078125,38.3330078125,0,,0
533,FF-34-CAM-4,33864.376234287,33864.379856462,33864.532142064,38.3330078125,38.3330078125,0,,0
535,FF-34-CAM-4,33865.337590171,33865.34222954,33865.568241965,38.3330078125,38.3330078125,0,,0
537,FF-34-CAM-4,33866.610586399,33866.613250208,33866.860938315,38.3330078125,38.3330078125,0,,0
539,FF-34-CAM-4,33867.833652228,33867.835486646,33867.963629838,38.3330078125,38.3330078125,0,,0
541,FF-34-CAM-4,33868.763758326,33868.767227622,33868.909674423,38.3330078125,38.3330078125,0,,0
543,FF-34-CAM-4,33869.676965797,33869.68004069,33869.830326175,38.3330078125,38.3330078125,0,,0
545,FF-34-CAM-4,33870.741598823,33870.742919835,33870.93082866,38.3330078125,38.3330078125,0,,0
547,FF-34-CAM-4,33871.969346257,33871.974302402,33872.15533398,38.3330078125,38.3330078125,0,,0
549,FF-34-CAM-4,33873.270729644,33873.27342126,33873.430525295,38.3330078125,38.3330078125,0,,0
551,FF-34-CAM-4,33874.300599838,33874.305388601,33874.437977135,38.3330078125,38.3330078125,0,,0
553,FF-34-CAM-4,33875.349668125,33875.352366492,33875.530295509,38.3330078125,38.3330078125,0,,0
555,FF-34-CAM-4,33876.689069159,33876.692100798,33876.861419571,38.3330078125,38.3330078125,0,,0
557,FF-34-CAM-4,33877.807281352,33877.811023336,33877.94883378,38.3330078125,38.3330078125,0,,0
559,FF-34-CAM-4,33878.933218514,33878.944088679,33879.094625015,38.3330078125,38.3330078125,0,,0
561,FF-34-CAM-4,33880.098771706,33880.101710776,33880.229613407,38.3330078125,38.3330078125,0,,0
563,FF-34-CAM-4,33881.350272705,33881.352105161,33881.433067087,38.3330078125,38.3330078125,0,,0
565,FF-34-CAM-4,33882.282746629,33882.284278984,33882.542591672,38.3330078125,38.3330078125,0,,0
567,FF-34-CAM-4,33883.617643307,33883.622283984,33883.894108562,38.3330078125,38.3330078125,0,,0
569,FF-34-CAM-4,33884.683544308,33884.685180319,33884.887638929,38.3330078125,38.3330078125,0,,0
571,FF-34-CAM-4,33886.035448576,33886.038973332,33886.202766369,38.3330078125,38.3330078125,0,,0
573,FF-34-CAM-4,33887.221550409,33887.238385089,33887.423250311,38.3330078125,38.3330078125,0,,0
